iter	Passed	Remaining
5305	4877712	637982
5306	4878642	637064
5307	4879394	636122
5308	4880368	635210
5309	4881162	634275
5310	4882035	633350
5311	4882783	632408
5312	4883607	631477
5313	4884496	630554
5314	4885201	629607
5315	4885959	628667
5316	4886610	627713
5317	4887375	626775
5318	4888269	625852
5319	4889125	624925
5320	4890053	624008
5321	4890810	623068
5322	4891707	622146
5323	4892522	621214
5324	4893280	620274
5325	4894121	619346
5326	4895091	618433
5327	4895992	617512
5328	4896973	616601
5329	4897856	615677
5330	4898574	614733
5331	4899505	613816
5332	4900495	612906
5333	4901316	611975
5334	4902119	611042
5335	4902846	610099
5336	4903794	609184
5337	4904719	608266
5338	4905419	607320
5339	4906299	606396
5340	4907075	605460
5341	4907977	604539
5342	4908865	603616
5343	4909482	602660
5344	4910368	601738
5345	4911065	600792
5346	4911934	599867
5347	4912682	598928
5348	4913462	597992
5349	4914219	597054
5350	4915057	596126
5351	4915908	595199
5352	4916516	594243
5353	4917318	593311
5354	4918140	592381
5355	4918938	591448
5356	4919851	590529
5357	4920637	589594
5358	4921491	588668
5359	4922295	587736
5360	4923273	586825
5361	4924202	585908
5362	4925072	584984
5363	4925987	584065
5364	4926889	583145
5365	4927735	582218
5366	4928607	581294
5367	4929410	580362
5368	4930417	579454
5369	4931406	578544
5370	4932373	577632
5371	4933198	576703
5372	4934179	575791
5373	4935057	574869
5374	4935809	573931
5375	4936877	573030
5376	4938271	572167
5377	4939187	571248
5378	4940428	570367
5379	4941661	569485
5380	4942837	568596
5381	4944153	567723
5382	4945433	566846
5383	4946425	565935
5384	4947666	565053
5385	4948904	564171
5386	4950131	563287
5387	4951239	562390
5388	4952648	561526
5389	4953642	560616
5390	4954718	559714
5391	4955936	558829
5392	4957021	557929
5393	4958001	557016
5394	4959103	556118
5395	4960332	555233
5396	4961679	554362
5397	4962941	553481
5398	4963969	552573
5399	4964793	551643
5400	4965734	550726
5401	4966806	549824
5402	4967714	548903
5403	4968593	547979
5404	4969560	547065
5405	4970376	546134
5406	4971240	545209
5407	4972149	544288
5408	4972959	543357
5409	4973960	542446
5410	4974865	541525
5411	4976026	540632
5412	4976878	539705
5413	4977757	538782
5414	4978579	537852
5415	4979454	536927
5416	4980321	536002
5417	4981288	535088
5418	4982118	534159
5419	4982884	533223
5420	4983470	532268
5421	4984514	531362
5422	4985267	530425
5423	4986127	529500
5424	4987032	528579
5425	4987966	527661
5426	4988674	526720
5427	4989450	525785
5428	4990225	524851
5429	4991070	523924
5430	4991924	522998
5431	4992800	522074
5432	4993695	521153
5433	4994607	520233
5434	4995392	519300
5435	4996251	518374
5436	4996962	517434
5437	4997658	516492
5438	4998647	515580
5439	4999614	514666
5440	5000303	513723
5441	5001316	512814
5442	5002187	511890
5443	5002941	510954
5444	5004049	510054
5445	5004854	509124
5446	5005819	508209
5447	5006725	507289
5448	5007547	506360
5449	5008493	505444
5450	5009259	504509
5451	5010216	503594
5452	5011053	502667
5453	5011870	501738
5454	5012622	500802
5455	5013589	499888
5456	5014418	498960
5457	5015233	498031
5458	5015965	497094
5459	5016748	496161
5460	5017727	495249
5461	5018369	494302
5462	5019220	493377
5463	5020079	492452
5464	5020824	491517
5465	5021768	490600
5466	5022532	489667
5467	5023564	488759
5468	5024474	487839
5469	5025354	486917
5470	5026168	485988
5471	5027026	485063
5472	5028004	484150
5473	5028871	483227
5474	5029804	482310
5475	5030861	481404
5476	5031911	480498
5477	5032693	479566
5478	5033605	478647
5479	5034676	477743
5480	5035970	476859
5481	5036851	475937
5482	5038052	475045
5483	5039077	474136
5484	5040117	473228
5485	5041366	472340
5486	5042708	471461
5487	5043726	470551
5488	5044818	469648
5489	5046000	468754
5490	5047220	467862
5491	5048166	466946
5492	5049396	466055
5493	5050591	465161
5494	5051993	464286
5495	5053042	463379
5496	5054215	462483
5497	5055253	461574
5498	5056487	460683
5499	5057386	459762
5500	5058427	458853
5501	5059351	457934
5502	5060354	457022
5503	5061370	456111
5504	5062337	455196
5505	5063334	454283
5506	5064199	453359
5507	5065208	452447
5508	5066157	451530
5509	5066928	450598
5510	5067915	449684
5511	5068768	448758
5512	5069624	447833
5513	5070585	446917
5514	5071425	445991
5515	5072537	445088
5516	5073353	444159
5517	5074114	443226
5518	5074858	442291
5519	5075760	441370
5520	5076606	440444
5521	5077452	439518
5522	5078220	438586
5523	5079064	437660
5524	5080088	436749
5525	5081029	435832
5526	5081864	434905
5527	5082757	433983
5528	5083778	433072
5529	5084584	432143
5530	5085352	431211
5531	5086289	430293
5532	5087094	429364
5533	5088136	428455
5534	5089110	427540
5535	5090158	426631
5536	5090849	425693
5537	5091619	424761
5538	5092587	423845
5539	5093443	422921
5540	5094331	421999
5541	5095326	421086
5542	5096159	420159
5543	5097160	419246
5544	5098075	418327
5545	5098777	417389
5546	5099617	416464
5547	5100525	415543
5548	5101291	414612
5549	5102255	413696
5550	5103192	412778
5551	5104027	411852
5552	5105013	410938
5553	5105940	410019
5554	5106907	409104
5555	5107894	408190
5556	5108705	407262
5557	5109376	406323
5558	5110544	405423
5559	5111454	404503
5560	5112508	403594
5561	5113244	402661
5562	5114099	401736
5563	5114956	400812
5564	5116067	399908
5565	5116891	398981
5566	5117758	398058
5567	5118566	397130
5568	5119494	396211
5569	5120359	395288
5570	5121229	394364
5571	5122275	393455
5572	5123019	392522
5573	5123884	391599
5574	5125052	390699
5575	5126138	389792
5576	5127056	388873
5577	5128315	387979
5578	5129329	387067
5579	5130276	386149
5580	5131651	385264
5581	5132624	384349
5582	5133767	383446
5583	5135150	382561
5584	5136316	381660
5585	5137394	380752
5586	5138580	379852
5587	5139801	378954
5588	5141013	378056
5589	5142373	377168
5590	5143413	376257
5591	5144329	375337
5592	5145485	374434
5593	5146459	373518
5594	5147406	372600
5595	5148716	371708
5596	5150295	370836
5597	5151334	369924
5598	5152363	369011
5599	5153583	368113
5600	5154568	367197
5601	5155558	366282
5602	5156296	365348
5603	5157193	364426
5604	5157983	363497
5605	5158892	362576
5606	5159595	361640
5607	5160461	360717
5608	5161469	359802
5609	5162288	358875
5610	5163111	357948
5611	5163781	357011
5612	5164678	356089
5613	5165556	355166
5614	5166361	354238
5615	5167313	353320
5616	5168160	352395
5617	5169087	351475
5618	5169947	350551
5619	5170814	349628
5620	5171636	348701
5621	5172619	347785
5622	5173369	346854
5623	5174107	345921
5624	5174985	344999
5625	5175803	344072
5626	5176519	343138
5627	5177497	342222
5628	5178408	341302
5629	5179169	340371
5630	5180042	339448
5631	5180871	338522
5632	5181665	337594
5633	5182435	336665
5634	5183430	335750
5635	5184216	334821
5636	5184964	333890
5637	5185794	332965
5638	5186653	332041
5639	5187639	331125
5640	5188622	330210
5641	5189423	329282
5642	5190411	328367
5643	5191463	327455
5644	5192250	326527
5645	5193106	325603
5646	5194006	324682
5647	5194974	323766
5648	5195797	322840
5649	5196764	321923
5650	5197572	320996
5651	5198398	320071
5652	5199417	319157
5653	5200262	318233
5654	5201060	317306
5655	5201977	316386
5656	5202777	315459
5657	5203629	314535
5658	5204446	313609
5659	5205343	312688
5660	5206266	311768
5661	5207438	310864
5662	5208285	309940
5663	5209277	309024
5664	5210189	308104
5665	5211058	307182
5666	5212066	306267
5667	5212983	305347
5668	5214075	304437
5669	5215227	303531
5670	5216233	302616
5671	5217095	301693
5672	5218333	300792
5673	5219520	299887
5674	5220675	298981
5675	5221838	298075
5676	5222922	297164
5677	5224016	296254
5678	5225315	295355
5679	5226473	294449
5680	5227975	293561
5681	5229265	292662
5682	5230536	291761
5683	5231749	290857
5684	5233047	289957
5685	5234096	289044
5686	5235301	288139
5687	5236516	287235
5688	5237973	286343
5689	5239324	285446
5690	5240356	284531
5691	5241461	283620
5692	5242320	282696
5693	5243250	281776
5694	5244051	280849
5695	5244895	279924
5696	5245879	279006
5697	5246816	278086
5698	5247532	277155
5699	5248378	276230
5700	5249420	275316
5701	5250118	274383
5702	5251369	273480
5703	5252099	272549
5704	5252879	271621
5705	5253809	270701
5706	5255116	269800
5707	5255999	268877
5708	5256814	267951
5709	5257731	267030
5710	5258712	266112
5711	5259468	265183
5712	5260392	264262
5713	5261294	263340
5714	5262195	262419
5715	5262960	261490
5716	5263955	260573
5717	5264768	259647
5718	5265782	258731
5719	5266723	257811
5720	5267606	256889
5721	5268452	255964
5722	5269293	255040
5723	5270097	254113
5724	5271177	253200
5725	5271908	252270
5726	5272735	251345
5727	5273543	250419
5728	5274432	249497
5729	5275260	248572
5730	5276161	247650
5731	5276981	246725
5732	5277663	245793
5733	5278449	244867
5734	5279158	243936
5735	5280118	243017
5736	5280942	242093
5737	5281619	241161
5738	5282575	240242
5739	5283573	239325
5740	5284325	238397
5741	5285190	237474
5742	5286014	236549
5743	5286887	235627
5744	5287714	234702
5745	5288483	233775
5746	5289371	232853
5747	5290172	231928
5748	5290998	231003
5749	5291899	230082
5750	5292848	229163
5751	5293534	228233
5752	5294402	227310
5753	5295350	226391
5754	5296169	225466
5755	5296978	224541
5756	5297761	223615
5757	5298672	222695
5758	5299533	221772
5759	5300489	220853
5760	5301407	219933
5761	5302325	219013
5762	5303191	218090
5763	5304049	217167
5764	5305112	216253
5765	5306164	215338
5766	5307277	214426
5767	5308454	213516
5768	5309480	212600
5769	5310581	211686
5770	5311756	210776
5771	5313013	209869
5772	5314396	208967
5773	5315777	208064
5774	5316887	207151
5775	5318144	206243
5776	5319621	205344
5777	5321034	204442
5778	5322070	203526
5779	5323173	202612
5780	5324368	201701
5781	5325443	200786
5782	5326684	199877
5783	5327679	198958
5784	5328840	198046
5785	5329706	197123
5786	5330818	196209
5787	5331868	195293
5788	5332913	194376
5789	5333918	193458
5790	5334891	192538
5791	5335994	191624
5792	5336771	190697
5793	5337500	189769
5794	5338247	188842
5795	5338982	187914
5796	5339954	186995
5797	5340825	186072
5798	5341637	185147
5799	5342548	184225
5800	5343493	183305
5801	5344407	182384
5802	5345315	181462
5803	5346382	180546
5804	5347435	179629
5805	5348224	178704
5806	5349014	177778
5807	5349860	176854
5808	5350649	175929
5809	5351566	175008
5810	5352448	174085
5811	5353268	173161
5812	5354093	172237
5813	5355062	171317
5814	5355928	170394
5815	5356767	169471
5816	5357757	168552
5817	5358465	167624
5818	5359325	166701
5819	5360000	165773
5820	5360996	164854
5821	5361897	163932
5822	5362547	163003
5823	5363391	162080
5824	5364383	161161
5825	5365105	160234
5826	5365892	159310
5827	5366605	158383
5828	5367494	157461
5829	5368507	156543
5830	5369256	155617
5831	5370186	154696
5832	5371053	153774
5833	5371749	152847
5834	5372560	151923
5835	5373341	150998
5836	5374284	150078
5837	5375141	149156
5838	5375799	148228
5839	5376734	147307
5840	5377637	146386
5841	5378412	145462
5842	5379243	144538
5843	5380200	143619
5844	5381134	142699
5845	5382145	141780
5846	5382937	140856
5847	5383674	139931
5848	5384584	139010
5849	5385456	138088
5850	5386152	137162
5851	5387027	136240
5852	5387769	135315
5853	5388617	134393
5854	5389410	133469
5855	5390383	132550
5856	5391390	131632
5857	5392223	130709
5858	5393080	129787
5859	5393971	128866
5860	5394995	127948
5861	5395753	127023
5862	5396590	126101
5863	5397607	125183
5864	5398490	124261
5865	5399678	123347
5866	5400488	122424
5867	5401112	121497
5868	5402034	120577
5869	5402989	119657
5870	5403888	118736
5871	5404864	117817
5872	5405861	116898
5873	5406684	115975
5874	5407847	115060
5875	5408909	114143
5876	5409919	113224
5877	5410785	112302
5878	5411837	111384
5879	5413007	110469
5880	5414167	109553
5881	5415067	108632
5882	5416409	107720
5883	5417638	106805
5884	5419044	105894
5885	5420131	104977
5886	5421624	104067
5887	5423119	103157
5888	5424143	102238
5889	5425438	101323
5890	5426573	100406
5891	5427864	99492
5892	5429044	98575
5893	5430371	97661
5894	5431657	96747
5895	5432971	95832
5896	5433970	94912
5897	5435029	93993
5898	5435986	93072
5899	5437006	92152
5900	5437918	91230
5901	5438722	90307
5902	5439439	89382
5903	5440586	88464
5904	5441595	87544
5905	5442519	86623
5906	5443242	85698
5907	5444221	84777
5908	5444916	83853
5909	5445766	82930
5910	5446618	82007
5911	5447562	81086
5912	5448229	80161
5913	5449009	79238
5914	5449677	78313
5915	5450591	77391
5916	5451515	76470
5917	5452226	75546
5918	5453140	74624
5919	5453799	73699
5920	5454935	72781
5921	5455780	71859
5922	5456731	70938
5923	5457439	70014
5924	5458412	69093
5925	5459201	68170
5926	5460206	67250
5927	5461129	66329
5928	5462080	65408
5929	5462717	64484
5930	5463483	63561
5931	5464312	62638
5932	5465259	61717
5933	5466024	60795
5934	5467042	59874
5935	5467806	58952
5936	5468649	58030
5937	5469661	57109
5938	5470434	56187
5939	5471261	55265
5940	5472034	54342
5941	5472908	53421
5942	5473710	52498
5943	5474591	51577
5944	5475457	50656
5945	5476126	49732
5946	5476972	48811
5947	5477943	47890
5948	5478837	46969
5949	5479594	46047
5950	5480295	45124
5951	5481159	44202
5952	5482065	43281
5953	5483014	42361
5954	5483876	41439
5955	5484551	40517
5956	5485456	39596
5957	5486488	38676
5958	5487274	37754
5959	5488246	36833
5960	5489140	35912
5961	5489867	34990
5962	5490659	34069
5963	5491452	33147
5964	5492366	32226
5965	5493480	31307
5966	5494470	30386
5967	5495348	29465
5968	5496196	28544
5969	5497095	27623
5970	5498057	26703
5971	5499121	25782
5972	5499878	24861
5973	5500837	23940
5974	5501548	23019
5975	5502414	22098
5976	5503353	21177
5977	5504211	20256
5978	5505152	19335
5979	5506062	18414
5980	5506884	17493
5981	5507757	16572
5982	5508765	15652
5983	5509528	14731
5984	5510497	13810
5985	5511604	12890
5986	5512681	11970
5987	5513818	11049
5988	5514950	10129
5989	5516169	9208
5990	5517492	8288
5991	5518507	7367
5992	5519526	6446
5993	5520594	5526
5994	5522030	4605
5995	5523602	3684
5996	5525392	2764
5997	5527102	1842
5998	5528405	921
5999	5529682	0
